anio,iso3,iso3_desc_fundar,es_agregacion,letra,gran_sector,id_tipo_sector,tipo_sector,particip_va_pib,geocodigoFundar,geonombreFundar
2001,SV1,Unión Soviética,0,D,Industria manufacturera,1,Bienes,,SVU,Unión Soviética
2001,SV1,Unión Soviética,0,CE,Energía y minería,1,Bienes,,SVU,Unión Soviética
2001,SV1,Unión Soviética,0,JKLMNOP,Otros servicios,2,Servicios,,SVU,Unión Soviética
2001,SV1,Unión Soviética,0,I,Transporte y comunicaciones,2,Servicios,,SVU,Unión Soviética
2001,SV1,Unión Soviética,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,SVU,Unión Soviética
2001,EGY,Egipto,0,AB,Agro y pesca,1,Bienes,0.126962894606022,EGY,Egipto
2001,EGY,Egipto,0,F,Construcción,1,Bienes,0.0481010411368711,EGY,Egipto
2001,EGY,Egipto,0,D,Industria manufacturera,1,Bienes,0.173645905395653,EGY,Egipto
2001,EGY,Egipto,0,CE,Energía y minería,1,Bienes,0.116623466091987,EGY,Egipto
2001,EGY,Egipto,0,JKLMNOP,Otros servicios,2,Servicios,0.274417966756916,EGY,Egipto
2001,EGY,Egipto,0,I,Transporte y comunicaciones,2,Servicios,0.090542629002113,EGY,Egipto
2001,EGY,Egipto,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.169706097010438,EGY,Egipto
2001,GBR,Reino Unido,0,AB,Agro y pesca,1,Bienes,0.0084442405662984,GBR,Reino Unido
2001,GBR,Reino Unido,0,F,Construcción,1,Bienes,0.0588323148585466,GBR,Reino Unido
2001,GBR,Reino Unido,0,D,Industria manufacturera,1,Bienes,0.13868164330527,GBR,Reino Unido
2001,GBR,Reino Unido,0,CE,Energía y minería,1,Bienes,0.0438553529812815,GBR,Reino Unido
2001,GBR,Reino Unido,0,JKLMNOP,Otros servicios,2,Servicios,0.497187031151654,GBR,Reino Unido
2001,GBR,Reino Unido,0,I,Transporte y comunicaciones,2,Servicios,0.105946269918933,GBR,Reino Unido
2001,GBR,Reino Unido,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.147053147218017,GBR,Reino Unido
2001,TZ1,Tanzania (continental),0,AB,Agro y pesca,1,Bienes,0.271269264877222,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,F,Construcción,1,Bienes,0.0588034802587392,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,D,Industria manufacturera,1,Bienes,0.101867262122723,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,CE,Energía y minería,1,Bienes,0.0499238094521539,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,JKLMNOP,Otros servicios,2,Servicios,0.242919794290301,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,I,Transporte y comunicaciones,2,Servicios,0.117754087890289,TAN,Tanganica (ex)
2001,TZ1,Tanzania (continental),0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.157462301108572,TAN,Tanganica (ex)
2001,TZ2,Zanzibar,0,AB,Agro y pesca,1,Bienes,0.26315702160814,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,F,Construcción,1,Bienes,0.0349506181717228,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,D,Industria manufacturera,1,Bienes,0.106238904291686,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,CE,Energía y minería,1,Bienes,0.0156088346585241,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,JKLMNOP,Otros servicios,2,Servicios,0.297061454176159,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,I,Transporte y comunicaciones,2,Servicios,0.0643467220855682,ZPM,Zanzibar
2001,TZ2,Zanzibar,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.2186364450082,ZPM,Zanzibar
2001,USA,Estados Unidos,0,AB,Agro y pesca,1,Bienes,0.0094311094311103,USA,Estados Unidos
2001,USA,Estados Unidos,0,F,Construcción,1,Bienes,0.0459648459648503,USA,Estados Unidos
2001,USA,Estados Unidos,0,D,Industria manufacturera,1,Bienes,0.139245889245902,USA,Estados Unidos
2001,USA,Estados Unidos,0,CE,Energía y minería,1,Bienes,0.0315346815346845,USA,Estados Unidos
2001,USA,Estados Unidos,0,JKLMNOP,Otros servicios,2,Servicios,0.527575127575083,USA,Estados Unidos
2001,USA,Estados Unidos,0,I,Transporte y comunicaciones,2,Servicios,0.0934322434322523,USA,Estados Unidos
2001,USA,Estados Unidos,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.152816102816117,USA,Estados Unidos
2001,BFA,Burkina Faso,0,AB,Agro y pesca,1,Bienes,0.286532129475298,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,F,Construcción,1,Bienes,0.0325713880569491,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,D,Industria manufacturera,1,Bienes,0.159029203759044,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,CE,Energía y minería,1,Bienes,0.0280732742882777,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,JKLMNOP,Otros servicios,2,Servicios,0.336110932864482,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,I,Transporte y comunicaciones,2,Servicios,0.0330005922066861,BFA,Burkina Faso
2001,BFA,Burkina Faso,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.124682479349263,BFA,Burkina Faso
2001,URY,Uruguay,0,AB,Agro y pesca,1,Bienes,0.0597943039492644,URY,Uruguay
2001,URY,Uruguay,0,F,Construcción,1,Bienes,0.0627442608640132,URY,Uruguay
2001,URY,Uruguay,0,D,Industria manufacturera,1,Bienes,0.135654953013996,URY,Uruguay
2001,URY,Uruguay,0,CE,Energía y minería,1,Bienes,0.0363730033647081,URY,Uruguay
2001,URY,Uruguay,0,JKLMNOP,Otros servicios,2,Servicios,0.478088389468292,URY,Uruguay
2001,URY,Uruguay,0,I,Transporte y comunicaciones,2,Servicios,0.0918016440818921,URY,Uruguay
2001,URY,Uruguay,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.135543445257834,URY,Uruguay
2001,UZB,Uzbekistán,0,AB,Agro y pesca,1,Bienes,0.502805281215965,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,F,Construcción,1,Bienes,0.0480571376895339,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,D,Industria manufacturera,1,Bienes,0.0699594483331666,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,CE,Energía y minería,1,Bienes,0.0394300456246095,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,JKLMNOP,Otros servicios,2,Servicios,0.164406706024915,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,I,Transporte y comunicaciones,2,Servicios,0.0682516853720251,UZB,Uzbekistán
2001,UZB,Uzbekistán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.107089695739785,UZB,Uzbekistán
2001,VEN,Venezuela,0,AB,Agro y pesca,1,Bienes,0.0442833949034095,VEN,Venezuela
2001,VEN,Venezuela,0,F,Construcción,1,Bienes,0.0999905880138356,VEN,Venezuela
2001,VEN,Venezuela,0,D,Industria manufacturera,1,Bienes,0.177780653662439,VEN,Venezuela
2001,VEN,Venezuela,0,CE,Energía y minería,1,Bienes,0.171262853243606,VEN,Venezuela
2001,VEN,Venezuela,0,JKLMNOP,Otros servicios,2,Servicios,0.337090284477282,VEN,Venezuela
2001,VEN,Venezuela,0,I,Transporte y comunicaciones,2,Servicios,0.0684016094496341,VEN,Venezuela
2001,VEN,Venezuela,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.101190616249794,VEN,Venezuela
2001,WSM,Samoa,0,AB,Agro y pesca,1,Bienes,0.163208217157515,WSM,Samoa
2001,WSM,Samoa,0,F,Construcción,1,Bienes,0.0419289395115653,WSM,Samoa
2001,WSM,Samoa,0,D,Industria manufacturera,1,Bienes,0.137324322587817,WSM,Samoa
2001,WSM,Samoa,0,CE,Energía y minería,1,Bienes,0.0294829279368979,WSM,Samoa
2001,WSM,Samoa,0,JKLMNOP,Otros servicios,2,Servicios,0.290300400634224,WSM,Samoa
2001,WSM,Samoa,0,I,Transporte y comunicaciones,2,Servicios,0.125700109985502,WSM,Samoa
2001,WSM,Samoa,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.21205508218648,WSM,Samoa
2001,YM1,República Arábica de Yemen,0,AB,Agro y pesca,1,Bienes,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,F,Construcción,1,Bienes,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,D,Industria manufacturera,1,Bienes,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,CE,Energía y minería,1,Bienes,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,JKLMNOP,Otros servicios,2,Servicios,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,I,Transporte y comunicaciones,2,Servicios,,YMD,Yemen
2001,YM1,República Arábica de Yemen,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,YMD,Yemen
2001,YEM,Yemen,0,AB,Agro y pesca,1,Bienes,0.124448872865682,YEM,Yemen
2001,YEM,Yemen,0,F,Construcción,1,Bienes,0.0396747803191871,YEM,Yemen
2001,YEM,Yemen,0,D,Industria manufacturera,1,Bienes,0.0526045821843698,YEM,Yemen
2001,YEM,Yemen,0,CE,Energía y minería,1,Bienes,0.285942816916321,YEM,Yemen
2001,YEM,Yemen,0,JKLMNOP,Otros servicios,2,Servicios,0.198745673021153,YEM,Yemen
2001,YEM,Yemen,0,I,Transporte y comunicaciones,2,Servicios,0.121195657998253,YEM,Yemen
2001,YEM,Yemen,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.177387616695034,YEM,Yemen
2001,YUG,Yugoslavia,0,AB,Agro y pesca,1,Bienes,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,F,Construcción,1,Bienes,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,D,Industria manufacturera,1,Bienes,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,CE,Energía y minería,1,Bienes,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,JKLMNOP,Otros servicios,2,Servicios,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,I,Transporte y comunicaciones,2,Servicios,,YUG,Yugoslavia
2001,YUG,Yugoslavia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,YUG,Yugoslavia
2001,ZMB,Zambia,0,AB,Agro y pesca,1,Bienes,0.168151121398122,ZMB,Zambia
2001,ZMB,Zambia,0,F,Construcción,1,Bienes,0.048371738716435,ZMB,Zambia
2001,ZMB,Zambia,0,D,Industria manufacturera,1,Bienes,0.0983475674963011,ZMB,Zambia
2001,ZMB,Zambia,0,CE,Energía y minería,1,Bienes,0.10625814863103,ZMB,Zambia
2001,ZMB,Zambia,0,JKLMNOP,Otros servicios,2,Servicios,0.268029532836236,ZMB,Zambia
2001,ZMB,Zambia,0,I,Transporte y comunicaciones,2,Servicios,0.0878001259833292,ZMB,Zambia
2001,ZMB,Zambia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.223041764938546,ZMB,Zambia
2002,AFG,Afganistán,0,AB,Agro y pesca,1,Bienes,0.437212438990098,AFG,Afganistán
2002,AFG,Afganistán,0,F,Construcción,1,Bienes,0.0435087013922088,AFG,Afganistán
2002,AFG,Afganistán,0,D,Industria manufacturera,1,Bienes,0.171474293486903,AFG,Afganistán
2002,AFG,Afganistán,0,CE,Energía y minería,1,Bienes,0.0019253850616092,AFG,Afganistán
2002,AFG,Afganistán,0,JKLMNOP,Otros servicios,2,Servicios,0.142718550568365,AFG,Afganistán
2002,AFG,Afganistán,0,I,Transporte y comunicaciones,2,Servicios,0.101390277244327,AFG,Afganistán
2002,AFG,Afganistán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.101770353256488,AFG,Afganistán
2002,ALB,Albania,0,AB,Agro y pesca,1,Bienes,0.247730267858646,ALB,Albania
2002,ALB,Albania,0,F,Construcción,1,Bienes,0.182939370744868,ALB,Albania
2002,ALB,Albania,0,D,Industria manufacturera,1,Bienes,0.0457390455571732,ALB,Albania
2002,ALB,Albania,0,CE,Energía y minería,1,Bienes,0.0312129945457065,ALB,Albania
2002,ALB,Albania,0,JKLMNOP,Otros servicios,2,Servicios,0.237515103118446,ALB,Albania
2002,ALB,Albania,0,I,Transporte y comunicaciones,2,Servicios,0.0776342507232385,ALB,Albania
2002,ALB,Albania,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.177228967451923,ALB,Albania
2002,DZA,Argelia,0,AB,Agro y pesca,1,Bienes,0.0983000732230911,DZA,Argelia
2002,DZA,Argelia,0,F,Construcción,1,Bienes,0.0862715552101919,DZA,Argelia
2002,DZA,Argelia,0,D,Industria manufacturera,1,Bienes,0.0641599442676385,DZA,Argelia
2002,DZA,Argelia,0,CE,Energía y minería,1,Bienes,0.366870327503387,DZA,Argelia
2002,DZA,Argelia,0,JKLMNOP,Otros servicios,2,Servicios,0.172444624837324,DZA,Argelia
2002,DZA,Argelia,0,I,Transporte y comunicaciones,2,Servicios,0.080454875434946,DZA,Argelia
2002,DZA,Argelia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.131498599523421,DZA,Argelia
2002,AND,Andorra,0,AB,Agro y pesca,1,Bienes,0.0042781511231464,AND,Andorra
2002,AND,Andorra,0,F,Construcción,1,Bienes,0.117845237813006,AND,Andorra
2002,AND,Andorra,0,D,Industria manufacturera,1,Bienes,0.0381171381319232,AND,Andorra
2002,AND,Andorra,0,CE,Energía y minería,1,Bienes,0.0110815997842614,AND,Andorra
2002,AND,Andorra,0,JKLMNOP,Otros servicios,2,Servicios,0.485819711886831,AND,Andorra
2002,AND,Andorra,0,I,Transporte y comunicaciones,2,Servicios,0.0484678870993138,AND,Andorra
2002,AND,Andorra,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.294390274161518,AND,Andorra
2002,AGO,Angola,0,AB,Agro y pesca,1,Bienes,0.0584990867578368,AGO,Angola
2002,AGO,Angola,0,F,Construcción,1,Bienes,0.0541535949346813,AGO,Angola
2002,AGO,Angola,0,D,Industria manufacturera,1,Bienes,0.0366832132123867,AGO,Angola
2002,AGO,Angola,0,CE,Energía y minería,1,Bienes,0.470915878100511,AGO,Angola
2002,AGO,Angola,0,JKLMNOP,Otros servicios,2,Servicios,0.245465108024429,AGO,Angola
2002,AGO,Angola,0,I,Transporte y comunicaciones,2,Servicios,0.028162836054362,AGO,Angola
2002,AGO,Angola,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.106120282915794,AGO,Angola
2002,ATG,Antigua y Barbuda,0,AB,Agro y pesca,1,Bienes,0.0196007745550428,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,F,Construcción,1,Bienes,0.0821574241924852,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,D,Industria manufacturera,1,Bienes,0.0205792682926829,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,CE,Energía y minería,1,Bienes,0.044995262030323,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,JKLMNOP,Otros servicios,2,Servicios,0.368093894199077,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,I,Transporte y comunicaciones,2,Servicios,0.146104564930784,ATG,Antigua y Barbuda
2002,ATG,Antigua y Barbuda,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.318468811799604,ATG,Antigua y Barbuda
2002,AZE,Azerbaiyán,0,AB,Agro y pesca,1,Bienes,0.150756455263111,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,F,Construcción,1,Bienes,0.0940891351996721,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,D,Industria manufacturera,1,Bienes,0.0802787034232051,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,CE,Energía y minería,1,Bienes,0.324251118199476,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,JKLMNOP,Otros servicios,2,Servicios,0.159203093536718,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,I,Transporte y comunicaciones,2,Servicios,0.10640269437069,AZE,Azerbaiyán
2002,AZE,Azerbaiyán,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.085018800007128,AZE,Azerbaiyán
2002,ARG,Argentina,0,AB,Agro y pesca,1,Bienes,0.0998320484047094,ARG,Argentina
2002,ARG,Argentina,0,F,Construcción,1,Bienes,0.0226655055131106,ARG,Argentina
2002,ARG,Argentina,0,D,Industria manufacturera,1,Bienes,0.194885090447254,ARG,Argentina
2002,ARG,Argentina,0,CE,Energía y minería,1,Bienes,0.0864632868198135,ARG,Argentina
2002,ARG,Argentina,0,JKLMNOP,Otros servicios,2,Servicios,0.380948635136737,ARG,Argentina
2002,ARG,Argentina,0,I,Transporte y comunicaciones,2,Servicios,0.0610827038057202,ARG,Argentina
2002,ARG,Argentina,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.154122729872654,ARG,Argentina
2002,AUS,Australia,0,AB,Agro y pesca,1,Bienes,0.0316601473168268,AUS,Australia
2002,AUS,Australia,0,F,Construcción,1,Bienes,0.0667991016267655,AUS,Australia
2002,AUS,Australia,0,D,Industria manufacturera,1,Bienes,0.119013973936254,AUS,Australia
2002,AUS,Australia,0,CE,Energía y minería,1,Bienes,0.0778062217125069,AUS,Australia
2002,AUS,Australia,0,JKLMNOP,Otros servicios,2,Servicios,0.480508167960297,AUS,Australia
2002,AUS,Australia,0,I,Transporte y comunicaciones,2,Servicios,0.0905186125731294,AUS,Australia
2002,AUS,Australia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.133693774874221,AUS,Australia
2002,AUT,Austria,0,AB,Agro y pesca,1,Bienes,0.0175107553198403,AUT,Austria
2002,AUT,Austria,0,F,Construcción,1,Bienes,0.0698351176296315,AUT,Austria
2002,AUT,Austria,0,D,Industria manufacturera,1,Bienes,0.198627104517914,AUT,Austria
2002,AUT,Austria,0,CE,Energía y minería,1,Bienes,0.0384188351712487,AUT,Austria
2002,AUT,Austria,0,JKLMNOP,Otros servicios,2,Servicios,0.408251358329378,AUT,Austria
2002,AUT,Austria,0,I,Transporte y comunicaciones,2,Servicios,0.0952168570473382,AUT,Austria
2002,AUT,Austria,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.17213997198465,AUT,Austria
2002,BHS,Bahamas,0,AB,Agro y pesca,1,Bienes,0.0162591790566289,BHS,Bahamas
2002,BHS,Bahamas,0,F,Construcción,1,Bienes,0.0481363641862547,BHS,Bahamas
2002,BHS,Bahamas,0,D,Industria manufacturera,1,Bienes,0.0271349245714424,BHS,Bahamas
2002,BHS,Bahamas,0,CE,Energía y minería,1,Bienes,0.0387970143114649,BHS,Bahamas
2002,BHS,Bahamas,0,JKLMNOP,Otros servicios,2,Servicios,0.53766588838751,BHS,Bahamas
2002,BHS,Bahamas,0,I,Transporte y comunicaciones,2,Servicios,0.0755858264477807,BHS,Bahamas
2002,BHS,Bahamas,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.256420803038918,BHS,Bahamas
2002,BHR,Bahrein,0,AB,Agro y pesca,1,Bienes,0.0057687454809048,BHR,Bahrein
2002,BHR,Bahrein,0,F,Construcción,1,Bienes,0.0434759508742082,BHR,Bahrein
2002,BHR,Bahrein,0,D,Industria manufacturera,1,Bienes,0.115720371471084,BHR,Bahrein
2002,BHR,Bahrein,0,CE,Energía y minería,1,Bienes,0.237066593820222,BHR,Bahrein
2002,BHR,Bahrein,0,JKLMNOP,Otros servicios,2,Servicios,0.447358475463587,BHR,Bahrein
2002,BHR,Bahrein,0,I,Transporte y comunicaciones,2,Servicios,0.0729043927561848,BHR,Bahrein
2002,BHR,Bahrein,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0777054701338086,BHR,Bahrein
2002,BGD,Bangladesh,0,AB,Agro y pesca,1,Bienes,0.227304085298799,BGD,Bangladesh
2002,BGD,Bangladesh,0,F,Construcción,1,Bienes,0.0802905526374308,BGD,Bangladesh
2002,BGD,Bangladesh,0,D,Industria manufacturera,1,Bienes,0.158635941734649,BGD,Bangladesh
2002,BGD,Bangladesh,0,CE,Energía y minería,1,Bienes,0.025186945926275,BGD,Bangladesh
2002,BGD,Bangladesh,0,JKLMNOP,Otros servicios,2,Servicios,0.271124149702458,BGD,Bangladesh
2002,BGD,Bangladesh,0,I,Transporte y comunicaciones,2,Servicios,0.0968548003342372,BGD,Bangladesh
2002,BGD,Bangladesh,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.140603524366152,BGD,Bangladesh
2002,ARM,Armenia,0,AB,Agro y pesca,1,Bienes,0.24704073362331,ARM,Armenia
2002,ARM,Armenia,0,F,Construcción,1,Bienes,0.133695002738921,ARM,Armenia
2002,ARM,Armenia,0,D,Industria manufacturera,1,Bienes,0.159598331234564,ARM,Armenia
2002,ARM,Armenia,0,CE,Energía y minería,1,Bienes,0.083563344408035,ARM,Armenia
2002,ARM,Armenia,0,JKLMNOP,Otros servicios,2,Servicios,0.184723829150369,ARM,Armenia
2002,ARM,Armenia,0,I,Transporte y comunicaciones,2,Servicios,0.0699383844197534,ARM,Armenia
2002,ARM,Armenia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.121440374425047,ARM,Armenia
2002,BRB,Barbados,0,AB,Agro y pesca,1,Bienes,0.0208232063863867,BRB,Barbados
2002,BRB,Barbados,0,F,Construcción,1,Bienes,0.0503529820289347,BRB,Barbados
2002,BRB,Barbados,0,D,Industria manufacturera,1,Bienes,0.0830445079225406,BRB,Barbados
2002,BRB,Barbados,0,CE,Energía y minería,1,Bienes,0.0257363479272974,BRB,Barbados
2002,BRB,Barbados,0,JKLMNOP,Otros servicios,2,Servicios,0.464470851074949,BRB,Barbados
2002,BRB,Barbados,0,I,Transporte y comunicaciones,2,Servicios,0.0874131213748592,BRB,Barbados
2002,BRB,Barbados,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.268158983285032,BRB,Barbados
2002,BEL,Bélgica,0,AB,Agro y pesca,1,Bienes,0.0115435554445175,BEL,Bélgica
2002,BEL,Bélgica,0,F,Construcción,1,Bienes,0.0491779750385078,BEL,Bélgica
2002,BEL,Bélgica,0,D,Industria manufacturera,1,Bienes,0.187651572799718,BEL,Bélgica
2002,BEL,Bélgica,0,CE,Energía y minería,1,Bienes,0.0289543659304213,BEL,Bélgica
2002,BEL,Bélgica,0,JKLMNOP,Otros servicios,2,Servicios,0.481044992102165,BEL,Bélgica
2002,BEL,Bélgica,0,I,Transporte y comunicaciones,2,Servicios,0.0996787300657874,BEL,Bélgica
2002,BEL,Bélgica,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.141948808618883,BEL,Bélgica
2002,BMU,Bermuda,0,AB,Agro y pesca,1,Bienes,0.0078895172542764,BMU,Bermuda
2002,BMU,Bermuda,0,F,Construcción,1,Bienes,0.0528562658824505,BMU,Bermuda
2002,BMU,Bermuda,0,D,Industria manufacturera,1,Bienes,0.0211794834403848,BMU,Bermuda
2002,BMU,Bermuda,0,CE,Energía y minería,1,Bienes,0.0210194535054831,BMU,Bermuda
2002,BMU,Bermuda,0,JKLMNOP,Otros servicios,2,Servicios,0.678298275027548,BMU,Bermuda
2002,BMU,Bermuda,0,I,Transporte y comunicaciones,2,Servicios,0.0723883089080839,BMU,Bermuda
2002,BMU,Bermuda,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.146368695981773,BMU,Bermuda
2002,BTN,Bhután,0,AB,Agro y pesca,1,Bienes,0.26340490173894,BTN,Bhután
2002,BTN,Bhután,0,F,Construcción,1,Bienes,0.186279840334469,BTN,Bhután
2002,BTN,Bhután,0,D,Industria manufacturera,1,Bienes,0.076564541419836,BTN,Bhután
2002,BTN,Bhután,0,CE,Energía y minería,1,Bienes,0.123162149649789,BTN,Bhután
2002,BTN,Bhután,0,JKLMNOP,Otros servicios,2,Servicios,0.198179911782447,BTN,Bhután
2002,BTN,Bhután,0,I,Transporte y comunicaciones,2,Servicios,0.0969521607225726,BTN,Bhután
2002,BTN,Bhután,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0554564943519451,BTN,Bhután
2002,BOL,Bolivia,0,AB,Agro y pesca,1,Bienes,0.142790366478885,BOL,Bolivia
2002,BOL,Bolivia,0,F,Construcción,1,Bienes,0.0343373564504396,BOL,Bolivia
2002,BOL,Bolivia,0,D,Industria manufacturera,1,Bienes,0.143675462930842,BOL,Bolivia
2002,BOL,Bolivia,0,CE,Energía y minería,1,Bienes,0.102754991529425,BOL,Bolivia
2002,BOL,Bolivia,0,JKLMNOP,Otros servicios,2,Servicios,0.330949447362499,BOL,Bolivia
2002,BOL,Bolivia,0,I,Transporte y comunicaciones,2,Servicios,0.131355335416941,BOL,Bolivia
2002,BOL,Bolivia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.114137039830968,BOL,Bolivia
2002,BIH,Bosnia y Herzegovina,0,AB,Agro y pesca,1,Bienes,0.106158243050447,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,F,Construcción,1,Bienes,0.0539157030934863,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,D,Industria manufacturera,1,Bienes,0.111422416499477,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,CE,Energía y minería,1,Bienes,0.0717234333630497,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,JKLMNOP,Otros servicios,2,Servicios,0.399489738489855,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,I,Transporte y comunicaciones,2,Servicios,0.100089463994435,BIH,Bosnia y Herzegovina
2002,BIH,Bosnia y Herzegovina,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.157201001509251,BIH,Bosnia y Herzegovina
2002,BWA,Botswana,0,AB,Agro y pesca,1,Bienes,0.0248302382662429,BWA,Botswana
2002,BWA,Botswana,0,F,Construcción,1,Bienes,0.0758737341449228,BWA,Botswana
2002,BWA,Botswana,0,D,Industria manufacturera,1,Bienes,0.0679712827978394,BWA,Botswana
2002,BWA,Botswana,0,CE,Energía y minería,1,Bienes,0.328795716457025,BWA,Botswana
2002,BWA,Botswana,0,JKLMNOP,Otros servicios,2,Servicios,0.344092950022099,BWA,Botswana
2002,BWA,Botswana,0,I,Transporte y comunicaciones,2,Servicios,0.0338756618285339,BWA,Botswana
2002,BWA,Botswana,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.124560416483337,BWA,Botswana
2002,BRA,Brasil,0,AB,Agro y pesca,1,Bienes,0.064099950390425,BRA,Brasil
2002,BRA,Brasil,0,F,Construcción,1,Bienes,0.051476745532408,BRA,Brasil
2002,BRA,Brasil,0,D,Industria manufacturera,1,Bienes,0.15729054275714,BRA,Brasil
2002,BRA,Brasil,0,CE,Energía y minería,1,Bienes,0.0518308225886313,BRA,Brasil
2002,BRA,Brasil,0,JKLMNOP,Otros servicios,2,Servicios,0.507310834175063,BRA,Brasil
2002,BRA,Brasil,0,I,Transporte y comunicaciones,2,Servicios,0.0604128482708595,BRA,Brasil
2002,BRA,Brasil,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.107578256285473,BRA,Brasil
2002,BLZ,Belice,0,AB,Agro y pesca,1,Bienes,0.103391799432283,BLZ,Belice
2002,BLZ,Belice,0,F,Construcción,1,Bienes,0.0790052811133634,BLZ,Belice
2002,BLZ,Belice,0,D,Industria manufacturera,1,Bienes,0.0953266617528823,BLZ,Belice
2002,BLZ,Belice,0,CE,Energía y minería,1,Bienes,0.0492210512152589,BLZ,Belice
2002,BLZ,Belice,0,JKLMNOP,Otros servicios,2,Servicios,0.336808363286297,BLZ,Belice
